#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
332952,7944278,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20210529,-
332952,64847437,G4B84_005205,G4B84_005205,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847438,G4B84_005206,G4B84_005206,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847439,G4B84_005207,G4B84_005207,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847440,G4B84_005208,G4B84_005208,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847441,G4B84_005209,G4B84_005209,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847442,G4B84_005210,G4B84_005210,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847443,G4B84_005211,G4B84_005211,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847444,G4B84_005212,G4B84_005212,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847445,G4B84_005213,G4B84_005213,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847446,G4B84_005214,G4B84_005214,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847447,G4B84_005215,G4B84_005215,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847448,G4B84_005216,G4B84_005216,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847449,G4B84_005217,G4B84_005217,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847450,G4B84_005218,G4B84_005218,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847451,G4B84_005219,G4B84_005219,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847452,G4B84_005220,G4B84_005220,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847453,G4B84_005221,G4B84_005221,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847454,G4B84_005222,G4B84_005222,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847455,G4B84_005223,G4B84_005223,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847456,G4B84_005224,G4B84_005224,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847457,G4B84_005225,G4B84_005225,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847458,G4B84_005226,G4B84_005226,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847459,G4B84_005227,G4B84_005227,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847460,G4B84_005228,G4B84_005228,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847461,G4B84_005229,G4B84_005229,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847462,G4B84_005230,G4B84_005230,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847463,G4B84_005231,G4B84_005231,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847464,G4B84_005232,G4B84_005232,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847465,G4B84_005233,G4B84_005233,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847466,G4B84_005234,G4B84_005234,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847467,G4B84_005235,G4B84_005235,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847468,G4B84_005236,G4B84_005236,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847469,G4B84_005237,G4B84_005237,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847470,G4B84_005238,G4B84_005238,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847471,G4B84_005239,G4B84_005239,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847472,G4B84_005240,G4B84_005240,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847473,G4B84_005241,G4B84_005241,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847474,G4B84_005242,G4B84_005242,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847475,G4B84_005243,G4B84_005243,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847476,G4B84_005244,G4B84_005244,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847477,G4B84_005245,G4B84_005245,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847478,G4B84_005246,G4B84_005246,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847479,G4B84_005247,G4B84_005247,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847480,G4B84_005248,G4B84_005248,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847481,G4B84_005249,G4B84_005249,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847482,G4B84_005250,G4B84_005250,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847483,G4B84_005251,G4B84_005251,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847484,G4B84_005252,G4B84_005252,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847485,G4B84_005253,G4B84_005253,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847486,G4B84_005254,G4B84_005254,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847487,G4B84_005255,G4B84_005255,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847488,G4B84_005256,G4B84_005256,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847489,G4B84_005257,G4B84_005257,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847490,G4B84_005258,G4B84_005258,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847491,G4B84_005259,G4B84_005259,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847492,G4B84_005260,G4B84_005260,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847493,G4B84_005261,G4B84_005261,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847494,G4B84_005262,G4B84_005262,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847495,G4B84_005263,G4B84_005263,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847496,G4B84_005264,G4B84_005264,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847497,G4B84_005265,G4B84_005265,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847498,G4B84_005266,G4B84_005266,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847499,G4B84_005267,G4B84_005267,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847500,G4B84_005268,G4B84_005268,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847501,G4B84_005269,G4B84_005269,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847502,G4B84_005270,G4B84_005270,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847503,G4B84_005271,G4B84_005271,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847504,G4B84_005272,G4B84_005272,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847505,G4B84_005273,G4B84_005273,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847506,G4B84_005274,G4B84_005274,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847507,G4B84_005275,G4B84_005275,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847508,G4B84_005276,G4B84_005276,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847509,G4B84_005277,G4B84_005277,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847510,G4B84_005278,G4B84_005278,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847511,G4B84_005279,G4B84_005279,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847512,G4B84_005280,G4B84_005280,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847513,G4B84_005281,G4B84_005281,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847514,G4B84_005282,G4B84_005282,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847515,G4B84_005283,G4B84_005283,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847516,G4B84_005284,G4B84_005284,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847517,G4B84_005285,G4B84_005285,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847518,G4B84_005286,G4B84_005286,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847519,G4B84_005287,G4B84_005287,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847520,G4B84_005288,G4B84_005288,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847521,G4B84_005289,G4B84_005289,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847522,G4B84_005290,G4B84_005290,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847523,G4B84_005291,G4B84_005291,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847524,G4B84_005292,G4B84_005292,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847525,G4B84_005293,G4B84_005293,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847526,G4B84_005294,G4B84_005294,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847527,G4B84_005295,G4B84_005295,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847528,G4B84_005296,G4B84_005296,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847529,G4B84_005297,G4B84_005297,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847530,G4B84_005298,G4B84_005298,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847531,G4B84_005299,G4B84_005299,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847532,G4B84_005300,G4B84_005300,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847533,G4B84_005301,G4B84_005301,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847534,G4B84_005302,G4B84_005302,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847535,G4B84_005303,G4B84_005303,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847536,G4B84_005304,G4B84_005304,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847537,G4B84_005305,G4B84_005305,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847538,G4B84_005306,G4B84_005306,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847539,G4B84_005307,G4B84_005307,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847540,G4B84_005308,G4B84_005308,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847541,G4B84_005309,G4B84_005309,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847542,G4B84_005310,G4B84_005310,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847543,G4B84_005311,G4B84_005311,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847544,G4B84_005312,G4B84_005312,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847545,G4B84_005313,G4B84_005313,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847546,G4B84_005314,G4B84_005314,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847547,G4B84_005315,G4B84_005315,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847548,G4B84_005316,G4B84_005316,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847549,G4B84_005317,G4B84_005317,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847550,G4B84_005318,G4B84_005318,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847551,G4B84_005319,G4B84_005319,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847552,G4B84_005320,G4B84_005320,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847553,G4B84_005321,G4B84_005321,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847554,G4B84_005322,G4B84_005322,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847555,G4B84_005323,G4B84_005323,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847556,G4B84_005324,G4B84_005324,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847557,G4B84_005325,G4B84_005325,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847558,G4B84_005326,G4B84_005326,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847559,G4B84_005327,G4B84_005327,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847560,G4B84_005328,G4B84_005328,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847561,G4B84_005329,G4B84_005329,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847562,G4B84_005330,G4B84_005330,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847563,G4B84_005331,G4B84_005331,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847564,G4B84_005332,G4B84_005332,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847565,G4B84_005333,G4B84_005333,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847566,G4B84_005334,G4B84_005334,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847567,G4B84_005335,G4B84_005335,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847568,G4B84_005336,G4B84_005336,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847569,G4B84_005337,G4B84_005337,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847570,G4B84_005338,G4B84_005338,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847571,G4B84_005339,G4B84_005339,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847572,G4B84_005340,G4B84_005340,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847573,G4B84_005341,G4B84_005341,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847574,G4B84_005342,G4B84_005342,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847575,G4B84_005343,G4B84_005343,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847576,G4B84_005344,G4B84_005344,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847577,G4B84_005345,G4B84_005345,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847578,G4B84_005346,G4B84_005346,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847579,G4B84_005347,G4B84_005347,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847580,G4B84_005348,G4B84_005348,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847581,G4B84_005349,G4B84_005349,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847582,G4B84_005350,G4B84_005350,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847583,G4B84_005351,G4B84_005351,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847584,G4B84_005352,G4B84_005352,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847585,G4B84_005353,G4B84_005353,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847586,G4B84_005354,G4B84_005354,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847587,G4B84_005355,G4B84_005355,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847588,G4B84_005356,G4B84_005356,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847589,G4B84_005357,G4B84_005357,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847590,G4B84_005358,G4B84_005358,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847591,G4B84_005359,G4B84_005359,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847592,G4B84_005360,G4B84_005360,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847593,G4B84_005361,G4B84_005361,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847594,G4B84_005362,G4B84_005362,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847595,G4B84_005363,G4B84_005363,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847596,G4B84_005364,G4B84_005364,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847597,G4B84_005365,G4B84_005365,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847598,G4B84_005366,G4B84_005366,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847599,G4B84_005367,G4B84_005367,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847600,G4B84_005368,G4B84_005368,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847601,G4B84_005369,G4B84_005369,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847602,G4B84_005370,G4B84_005370,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847603,G4B84_005371,G4B84_005371,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847604,G4B84_005372,G4B84_005372,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847605,G4B84_005373,G4B84_005373,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847606,G4B84_005374,G4B84_005374,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847607,G4B84_005375,G4B84_005375,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847608,G4B84_005376,G4B84_005376,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847609,G4B84_005377,G4B84_005377,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847610,G4B84_005378,G4B84_005378,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847611,G4B84_005379,G4B84_005379,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847612,G4B84_005380,G4B84_005380,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847613,G4B84_005381,G4B84_005381,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847614,G4B84_005382,G4B84_005382,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847615,G4B84_005383,G4B84_005383,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847616,G4B84_005384,G4B84_005384,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847617,G4B84_005385,G4B84_005385,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64847618,G4B84_005386,G4B84_005386,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847619,G4B84_005387,G4B84_005387,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847620,G4B84_005388,G4B84_005388,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847621,G4B84_005389,G4B84_005389,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847622,G4B84_005390,G4B84_005390,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847623,G4B84_005391,G4B84_005391,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847624,G4B84_005392,G4B84_005392,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847625,G4B84_005393,G4B84_005393,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847626,G4B84_005394,G4B84_005394,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847627,G4B84_005395,G4B84_005395,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847628,G4B84_005396,G4B84_005396,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847629,G4B84_005397,G4B84_005397,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847630,G4B84_005398,G4B84_005398,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847631,G4B84_005399,G4B84_005399,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847632,G4B84_005400,G4B84_005400,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847633,G4B84_005401,G4B84_005401,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847634,G4B84_005402,G4B84_005402,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847635,G4B84_005403,G4B84_005403,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847636,G4B84_005404,G4B84_005404,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847637,G4B84_005405,G4B84_005405,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64847638,G4B84_005406,G4B84_005406,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847639,G4B84_005407,G4B84_005407,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64847640,G4B84_005408,G4B84_005408,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64847641,G4B84_005409,G4B84_005409,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64847642,G4B84_005410,G4B84_005410,-,-,3,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
