#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
6279,805199,ND2,KEF88_p12,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20210606,-
6279,6102180,Bm1_36470,Bm1_36470,-,-,-,-,"STAT protein, DNA binding domain containing protein",protein-coding,-,-,-,"STAT protein, DNA binding domain containing protein",20210606,-
6279,6102181,Bm1_36475,Bm1_36475,-,-,-,-,Tetraspanin family protein,protein-coding,-,-,-,Tetraspanin family protein,20210606,-
6279,6102182,Bm1_36480,Bm1_36480,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102183,Bm1_36485,Bm1_36485,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102184,Bm1_36490,Bm1_36490,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102185,Bm1_36495,Bm1_36495,-,-,-,-,olfactory channel protein osm-9,protein-coding,-,-,-,olfactory channel protein osm-9,20210606,-
6279,6102186,Bm1_36500,Bm1_36500,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102187,Bm1_36505,Bm1_36505,-,-,-,-,Thrombospondin N-terminal -like domain containing protein,protein-coding,-,-,-,Thrombospondin N-terminal -like domain containing protein,20210606,-
6279,6102188,Bm1_36510,Bm1_36510,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102189,Bm1_36515,Bm1_36515,-,-,-,-,UBX domain containing protein,protein-coding,-,-,-,UBX domain containing protein,20210606,-
6279,6102190,Bm1_36520,Bm1_36520,-,-,-,-,NADH-ubiquinone oxidoreductase subunit B17.2,protein-coding,-,-,-,NADH-ubiquinone oxidoreductase subunit B17.2,20210606,-
6279,6102191,Bm1_36525,Bm1_36525,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102192,Bm1_36530,Bm1_36530,-,-,-,-,bicaudal-C,protein-coding,-,-,-,bicaudal-C,20210606,-
6279,6102193,Bm1_36535,Bm1_36535,-,-,-,-,"LBP / BPI / CETP family, C-terminal domain containing protein",protein-coding,-,-,-,"LBP / BPI / CETP family, C-terminal domain containing protein",20210606,-
6279,6102194,Bm1_36540,Bm1_36540,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102195,Bm1_36545,Bm1_36545,-,-,-,-,MIP-T3,protein-coding,-,-,-,MIP-T3,20210606,-
6279,6102196,Bm1_36550,Bm1_36550,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102197,Bm1_36555,Bm1_36555,-,-,-,-,collagen col-34,protein-coding,-,-,-,collagen col-34,20210606,-
6279,6102198,Bm1_36560,Bm1_36560,-,-,-,-,MH2 domain containing protein,protein-coding,-,-,-,MH2 domain containing protein,20210606,-
6279,6102199,Bm1_36565,Bm1_36565,-,-,-,-,ADAM-TS Spacer 1 family protein,protein-coding,-,-,-,ADAM-TS Spacer 1 family protein,20210606,-
6279,6102200,Bm1_36570,Bm1_36570,-,-,-,-,Thrombospondin type 1 domain containing protein,protein-coding,-,-,-,Thrombospondin type 1 domain containing protein,20210606,-
6279,6102201,Bm1_36575,Bm1_36575,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102202,Bm1_36580,Bm1_36580,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102203,Bm1_36585,Bm1_36585,-,-,-,-,"Adrenodoxin-like protein, mitochondrial precursor, putative",protein-coding,-,-,-,"Adrenodoxin-like protein, mitochondrial precursor, putative",20210606,-
6279,6102204,Bm1_36590,Bm1_36590,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102205,Bm1_36595,Bm1_36595,-,-,-,-,Galactosyltransferase family protein,protein-coding,-,-,-,Galactosyltransferase family protein,20210606,-
6279,6102206,Bm1_36600,Bm1_36600,-,-,-,-,EF hand family protein,protein-coding,-,-,-,EF hand family protein,20210606,-
6279,6102207,Bm1_36605,Bm1_36605,-,-,-,-,beta-lactamase,protein-coding,-,-,-,beta-lactamase,20210606,-
6279,6102208,Bm1_36620,Bm1_36620,-,-,-,-,"translocating chain-associating membrane protein, putative",protein-coding,-,-,-,"translocating chain-associating membrane protein, putative",20210606,-
6279,6102209,Bm1_36610,Bm1_36610,-,-,-,-,NifU-like protein,protein-coding,-,-,-,NifU-like protein,20210606,-
6279,6102210,Bm1_36625,Bm1_36625,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102211,Bm1_36630,Bm1_36630,-,-,-,-,Variant SH3 domain containing protein,protein-coding,-,-,-,Variant SH3 domain containing protein,20210606,-
6279,6102212,Bm1_36635,Bm1_36635,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102213,Bm1_36640,Bm1_36640,-,-,-,-,LD19518p,protein-coding,-,-,-,LD19518p,20210606,-
6279,6102214,Bm1_36645,Bm1_36645,-,-,-,-,NC domain containing protein,protein-coding,-,-,-,NC domain containing protein,20210606,-
6279,6102215,Bm1_36650,Bm1_36650,-,-,-,-,daf-18 protein,protein-coding,-,-,-,daf-18 protein,20210606,-
6279,6102216,Bm1_36655,Bm1_36655,-,-,-,-,protein R08E5.3,protein-coding,-,-,-,protein R08E5.3,20210606,-
6279,6102217,Bm1_36660,Bm1_36660,-,-,-,-,Retinol dehydrogenase 12,protein-coding,-,-,-,Retinol dehydrogenase 12,20210606,-
6279,6102218,Bm1_36665,Bm1_36665,-,-,-,-,"fumarylacetoacetate hydrolase domain containing 1, putative",protein-coding,-,-,-,"fumarylacetoacetate hydrolase domain containing 1, putative",20210606,-
6279,6102219,Bm1_36670,Bm1_36670,-,-,-,-,Ubiquitin ligase sia-1,protein-coding,-,-,-,Ubiquitin ligase sia-1,20210606,-
6279,6102220,Bm1_36675,Bm1_36675,-,-,-,-,TBC domain containing protein,protein-coding,-,-,-,TBC domain containing protein,20210606,-
6279,6102221,Bm1_36680,Bm1_36680,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102222,Bm1_36685,Bm1_36685,-,-,-,-,histone H4,protein-coding,-,-,-,histone H4,20210606,-
6279,6102223,Bm1_36690,Bm1_36690,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102224,Bm1_36695,Bm1_36695,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102225,Bm1_36700,Bm1_36700,-,-,-,-,protein synthesis factor,protein-coding,-,-,-,protein synthesis factor,20210606,-
6279,6102226,Bm1_36705,Bm1_36705,-,-,-,-,KOW motif family protein,protein-coding,-,-,-,KOW motif family protein,20210606,-
6279,6102227,Bm1_36710,Bm1_36710,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102228,Bm1_36715,Bm1_36715,-,-,-,-,pregnancy-induced growth inhibitor,protein-coding,-,-,-,pregnancy-induced growth inhibitor,20210606,-
6279,6102229,Bm1_36720,Bm1_36720,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102230,Bm1_36725,Bm1_36725,-,-,-,-,tRNA pseudouridine synthase D,protein-coding,-,-,-,tRNA pseudouridine synthase D,20210606,-
6279,6102231,Bm1_36730,Bm1_36730,-,-,-,-,MGC53544 protein,protein-coding,-,-,-,MGC53544 protein,20210606,-
6279,6102232,Bm1_36735,Bm1_36735,-,-,-,-,XRP2 protein,protein-coding,-,-,-,XRP2 protein,20210606,-
6279,6102233,Bm1_36740,Bm1_36740,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102234,Bm1_36745,Bm1_36745,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102235,Bm1_36750,Bm1_36750,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102236,Bm1_36755,Bm1_36755,-,-,-,-,glucose-6-phosphate dehydrogenase,protein-coding,-,-,-,glucose-6-phosphate dehydrogenase,20210606,-
6279,6102237,Bm1_36760,Bm1_36760,-,-,-,-,Prefoldin subunit 4,protein-coding,-,-,-,Prefoldin subunit 4,20210606,-
6279,6102238,Bm1_36765,Bm1_36765,-,-,-,-,SD01790p,protein-coding,-,-,-,SD01790p,20210606,-
6279,6102239,Bm1_36770,Bm1_36770,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102240,Bm1_36775,Bm1_36775,-,-,-,-,Cyclic-nucleotide gated cation channel,protein-coding,-,-,-,Cyclic-nucleotide gated cation channel,20210606,-
6279,6102241,Bm1_36780,Bm1_36780,-,-,-,-,G-patch domain containing protein,protein-coding,-,-,-,G-patch domain containing protein,20210606,-
6279,6102242,Bm1_36785,Bm1_36785,-,-,-,-,Acyltransferase family protein,protein-coding,-,-,-,Acyltransferase family protein,20210606,-
6279,6102243,Bm1_36790,Bm1_36790,-,-,-,-,Tyrosine-protein kinase PR2,protein-coding,-,-,-,Tyrosine-protein kinase PR2,20210606,-
6279,6102244,Bm1_36795,Bm1_36795,-,-,-,-,Ferm domain,protein-coding,-,-,-,Ferm domain,20210606,-
6279,6102245,Bm1_36800,Bm1_36800,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102246,Bm1_36805,Bm1_36805,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102247,Bm1_36810,Bm1_36810,-,-,-,-,Variant SH3 domain containing protein,protein-coding,-,-,-,Variant SH3 domain containing protein,20210606,-
6279,6102248,Bm1_36815,Bm1_36815,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102249,Bm1_36820,Bm1_36820,-,-,-,-,GTP-binding protein SAR1,protein-coding,-,-,-,GTP-binding protein SAR1,20210606,-
6279,6102250,Bm1_36825,Bm1_36825,-,-,-,-,Autophagy protein Apg6 containing protein,protein-coding,-,-,-,Autophagy protein Apg6 containing protein,20210606,-
6279,6102251,Bm1_36830,Bm1_36830,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102252,Bm1_36835,Bm1_36835,-,-,-,-,SEC13-related protein,protein-coding,-,-,-,SEC13-related protein,20210606,-
6279,6102253,Bm1_36840,Bm1_36840,-,-,-,-,PRA1 family protein,protein-coding,-,-,-,PRA1 family protein,20210606,-
6279,6102254,Bm1_36845,Bm1_36845,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102255,Bm1_36850,Bm1_36850,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102256,Bm1_36855,Bm1_36855,-,-,-,-,TPR Domain containing protein,protein-coding,-,-,-,TPR Domain containing protein,20210606,-
6279,6102257,Bm1_36860,Bm1_36860,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102258,Bm1_36865,Bm1_36865,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102259,Bm1_36870,Bm1_36870,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102260,Bm1_36875,Bm1_36875,-,-,-,-,Pao retrotransposon peptidase family protein,protein-coding,-,-,-,Pao retrotransposon peptidase family protein,20210606,-
6279,6102261,Bm1_36880,Bm1_36880,-,-,-,-,EF hand family protein,protein-coding,-,-,-,EF hand family protein,20210606,-
6279,6102262,Bm1_36885,Bm1_36885,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102263,Bm1_36890,Bm1_36890,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102264,Bm1_36895,Bm1_36895,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102265,Bm1_36900,Bm1_36900,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102266,Bm1_36905,Bm1_36905,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102267,Bm1_36910,Bm1_36910,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102268,Bm1_36915,Bm1_36915,-,-,-,-,Pao retrotransposon peptidase family protein,protein-coding,-,-,-,Pao retrotransposon peptidase family protein,20210606,-
6279,6102269,Bm1_36920,Bm1_36920,-,-,-,-,RNase H and integrase-like protein,protein-coding,-,-,-,RNase H and integrase-like protein,20210606,-
6279,6102270,Bm1_36925,Bm1_36925,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102271,Bm1_36930,Bm1_36930,-,-,-,-,CG1651-PD,protein-coding,-,-,-,CG1651-PD,20210606,-
6279,6102272,Bm1_36935,Bm1_36935,-,-,-,-,tRNA,tRNA,-,-,-,-,20210606,-
6279,6102273,Bm1_36945,Bm1_36945,-,-,-,-,Patched family protein,protein-coding,-,-,-,Patched family protein,20210606,-
6279,6102274,Bm1_36950,Bm1_36950,-,-,-,-,NaDC-2,protein-coding,-,-,-,NaDC-2,20210606,-
6279,6102275,Bm1_36955,Bm1_36955,-,-,-,-,"Glycosyl hydrolase family 20, catalytic domain containing protein",protein-coding,-,-,-,"Glycosyl hydrolase family 20, catalytic domain containing protein",20210606,-
6279,6102276,Bm1_36960,Bm1_36960,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102277,Bm1_36965,Bm1_36965,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102278,Bm1_36970,Bm1_36970,-,-,-,-,Protein kinase domain containing protein,protein-coding,-,-,-,Protein kinase domain containing protein,20210606,-
6279,6102279,Bm1_36975,Bm1_36975,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102280,Bm1_36980,Bm1_36980,-,-,-,-,IFT20,protein-coding,-,-,-,IFT20,20210606,-
6279,6102281,Bm1_36985,Bm1_36985,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102282,Bm1_36990,Bm1_36990,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102283,Bm1_36995,Bm1_36995,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102284,Bm1_37000,Bm1_37000,-,-,-,-,Choline/ethanolamine kinase family protein,protein-coding,-,-,-,Choline/ethanolamine kinase family protein,20210606,-
6279,6102285,Bm1_37005,Bm1_37005,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102286,Bm1_37010,Bm1_37010,-,-,-,-,putative serine/threonine kinase SADA gamma,protein-coding,-,-,-,putative serine/threonine kinase SADA gamma,20210606,-
6279,6102287,Bm1_37015,Bm1_37015,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102288,Bm1_37020,Bm1_37020,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102289,Bm1_37025,Bm1_37025,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102290,Bm1_37030,Bm1_37030,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102291,Bm1_37035,Bm1_37035,-,-,-,-,Sugar transporter family protein,protein-coding,-,-,-,Sugar transporter family protein,20210606,-
6279,6102292,Bm1_37040,Bm1_37040,-,-,-,-,"ATP:guanido phosphotransferase, C-terminal catalytic domain containing protein",protein-coding,-,-,-,"ATP:guanido phosphotransferase, C-terminal catalytic domain containing protein",20210606,-
6279,6102293,Bm1_37045,Bm1_37045,-,-,-,-,cation channel family protein,protein-coding,-,-,-,cation channel family protein,20210606,-
6279,6102294,Bm1_37050,Bm1_37050,-,-,-,-,UV-induced protein uvi15,protein-coding,-,-,-,UV-induced protein uvi15,20210606,-
6279,6102295,Bm1_37055,Bm1_37055,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102296,Bm1_37060,Bm1_37060,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102297,Bm1_37065,Bm1_37065,-,-,-,-,Protein kinase domain containing protein,protein-coding,-,-,-,Protein kinase domain containing protein,20210606,-
6279,6102298,Bm1_37070,Bm1_37070,-,-,-,-,Amino acid permease family protein,protein-coding,-,-,-,Amino acid permease family protein,20210606,-
6279,6102299,Bm1_37075,Bm1_37075,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102300,Bm1_37080,Bm1_37080,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102301,Bm1_37085,Bm1_37085,-,-,-,-,"Synapsin, ATP binding domain containing protein",protein-coding,-,-,-,"Synapsin, ATP binding domain containing protein",20210606,-
6279,6102302,Bm1_37090,Bm1_37090,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102303,Bm1_37095,Bm1_37095,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102304,Bm1_37100,Bm1_37100,-,-,-,-,fgfr1op2-prov protein,protein-coding,-,-,-,fgfr1op2-prov protein,20210606,-
6279,6102305,Bm1_37105,Bm1_37105,-,-,-,-,"fructose-1,6-bisphosphatase",protein-coding,-,-,-,"fructose-1,6-bisphosphatase",20210606,-
6279,6102306,Bm1_37110,Bm1_37110,-,-,-,-,Cuticle collagen 13 precursor,protein-coding,-,-,-,Cuticle collagen 13 precursor,20210606,-
6279,6102307,Bm1_37115,Bm1_37115,-,-,-,-,Prion-like-,protein-coding,-,-,-,Prion-like-,20210606,-
6279,6102308,Bm1_37120,Bm1_37120,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102309,Bm1_37125,Bm1_37125,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102310,Bm1_37130,Bm1_37130,-,-,-,-,IQ calmodulin-binding motif family protein,protein-coding,-,-,-,IQ calmodulin-binding motif family protein,20210606,-
6279,6102311,Bm1_37135,Bm1_37135,-,-,-,-,Phosphatase regulatory subunit family protein,protein-coding,-,-,-,Phosphatase regulatory subunit family protein,20210606,-
6279,6102312,Bm1_37140,Bm1_37140,-,-,-,-,Major Facilitator Superfamily protein,protein-coding,-,-,-,Major Facilitator Superfamily protein,20210606,-
6279,6102313,Bm1_37145,Bm1_37145,-,-,-,-,K+ channel tetramerisation domain containing protein,protein-coding,-,-,-,K+ channel tetramerisation domain containing protein,20210606,-
6279,6102314,Bm1_37150,Bm1_37150,-,-,-,-,"oxidoreductase, short chain dehydrogenase/reductase family protein",protein-coding,-,-,-,"oxidoreductase, short chain dehydrogenase/reductase family protein",20210606,-
6279,6102315,Bm1_37155,Bm1_37155,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102316,Bm1_37160,Bm1_37160,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102317,Bm1_37165,Bm1_37165,-,-,-,-,RhoGAP domain containing protein,protein-coding,-,-,-,RhoGAP domain containing protein,20210606,-
6279,6102318,Bm1_37170,Bm1_37170,-,-,-,-,"family with sequence similarity 31, member B",protein-coding,-,-,-,"family with sequence similarity 31, member B",20210606,-
6279,6102319,Bm1_37175,Bm1_37175,-,-,-,-,"casein kinase 1, delta",protein-coding,-,-,-,"casein kinase 1, delta",20210606,-
6279,6102320,Bm1_37180,Bm1_37180,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102321,Bm1_37185,Bm1_37185,-,-,-,-,"Saposin-like type B, region 1 family protein",protein-coding,-,-,-,"Saposin-like type B, region 1 family protein",20210606,-
6279,6102322,Bm1_37190,Bm1_37190,-,-,-,-,"Zinc finger, C2H2 type family protein",protein-coding,-,-,-,"Zinc finger, C2H2 type family protein",20210606,-
6279,6102323,Bm1_37195,Bm1_37195,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102324,Bm1_37200,Bm1_37200,-,-,-,-,GH01474p,protein-coding,-,-,-,GH01474p,20210606,-
6279,6102325,Bm1_37205,Bm1_37205,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102326,Bm1_37210,Bm1_37210,-,-,-,-,Calcium/calmodulin-dependent protein kinase type II alpha chain,protein-coding,-,-,-,Calcium/calmodulin-dependent protein kinase type II alpha chain,20210606,-
6279,6102327,Bm1_37215,Bm1_37215,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102328,Bm1_37220,Bm1_37220,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102329,Bm1_37225,Bm1_37225,-,-,-,-,Calcium/calmodulin-dependent protein kinase type II alpha chain,protein-coding,-,-,-,Calcium/calmodulin-dependent protein kinase type II alpha chain,20210606,-
6279,6102330,Bm1_37230,Bm1_37230,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102331,Bm1_37235,Bm1_37235,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102332,Bm1_37240,Bm1_37240,-,-,-,-,ephrin EFN-4,protein-coding,-,-,-,ephrin EFN-4,20210606,-
6279,6102333,Bm1_37245,Bm1_37245,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102334,Bm1_37250,Bm1_37250,-,-,-,-,RNA recognition motif.,protein-coding,-,-,-,RNA recognition motif.,20210606,-
6279,6102335,Bm1_37255,Bm1_37255,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102336,Bm1_37260,Bm1_37260,-,-,-,-,Peptidase M16 inactive domain containing protein,protein-coding,-,-,-,Peptidase M16 inactive domain containing protein,20210606,-
6279,6102337,Bm1_37265,Bm1_37265,-,-,-,-,Alpha-L-fucosidase family protein,protein-coding,-,-,-,Alpha-L-fucosidase family protein,20210606,-
6279,6102338,Bm1_37270,Bm1_37270,-,-,-,-,"Branched-chain amino acid aminotransferase, cytosolic, putative",protein-coding,-,-,-,"Branched-chain amino acid aminotransferase, cytosolic, putative",20210606,-
6279,6102339,Bm1_37275,Bm1_37275,-,-,-,-,DEAD/DEAH box helicase family protein,protein-coding,-,-,-,DEAD/DEAH box helicase family protein,20210606,-
6279,6102340,Bm1_37280,Bm1_37280,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102341,Bm1_37285,Bm1_37285,-,-,-,-,Male sterility protein,protein-coding,-,-,-,Male sterility protein,20210606,-
6279,6102342,Bm1_37290,Bm1_37290,-,-,-,-,"UDP-GlcNAc:a-1,3-D -mannoside b-1,4-N-Acetylglucosaminyltransfe rase IV",protein-coding,-,-,-,"UDP-GlcNAc:a-1,3-D -mannoside b-1,4-N-Acetylglucosaminyltransfe rase IV",20210606,-
6279,6102343,Bm1_37295,Bm1_37295,-,-,-,-,protoheme IX farnesyltransferase family protein,protein-coding,-,-,-,protoheme IX farnesyltransferase family protein,20210606,-
6279,6102344,Bm1_37300,Bm1_37300,-,-,-,-,MDF-2,protein-coding,-,-,-,MDF-2,20210606,-
6279,6102345,Bm1_37305,Bm1_37305,-,-,-,-,selenium donor protein,protein-coding,-,-,-,selenium donor protein,20210606,-
6279,6102346,Bm1_37310,Bm1_37310,-,-,-,-,"FKBP-type peptidyl-prolyl cis-trans isomerase-13, BmFKBP-13",protein-coding,-,-,-,"FKBP-type peptidyl-prolyl cis-trans isomerase-13, BmFKBP-13",20210606,-
6279,6102347,Bm1_37315,Bm1_37315,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102348,Bm1_37320,Bm1_37320,-,-,-,-,Fz domain containing protein,protein-coding,-,-,-,Fz domain containing protein,20210606,-
6279,6102349,Bm1_37325,Bm1_37325,-,-,-,-,AN1-like Zinc finger family protein,protein-coding,-,-,-,AN1-like Zinc finger family protein,20210606,-
6279,6102350,Bm1_37330,Bm1_37330,-,-,-,-,Uncoordinated protein 44,protein-coding,-,-,-,Uncoordinated protein 44,20210606,-
6279,6102351,Bm1_37335,Bm1_37335,-,-,-,-,ankyrin-related unc-44,protein-coding,-,-,-,ankyrin-related unc-44,20210606,-
6279,6102352,Bm1_37340,Bm1_37340,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102353,Bm1_37345,Bm1_37345,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102354,Bm1_37350,Bm1_37350,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102355,Bm1_37355,Bm1_37355,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102356,Bm1_37360,Bm1_37360,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102357,Bm1_37365,Bm1_37365,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102358,Bm1_37370,Bm1_37370,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102359,Bm1_37375,Bm1_37375,-,-,-,-,Nematode cuticle collagen N-terminal domain containing protein,protein-coding,-,-,-,Nematode cuticle collagen N-terminal domain containing protein,20210606,-
6279,6102360,Bm1_37380,Bm1_37380,-,-,-,-,Integrase core domain containing protein,protein-coding,-,-,-,Integrase core domain containing protein,20210606,-
6279,6102361,Bm1_37385,Bm1_37385,-,-,-,-,Nuclear hormone receptor family member nhr-31,protein-coding,-,-,-,Nuclear hormone receptor family member nhr-31,20210606,-
6279,6102362,Bm1_37390,Bm1_37390,-,-,-,-,20S proteasome alpha5 subunit,protein-coding,-,-,-,20S proteasome alpha5 subunit,20210606,-
6279,6102363,Bm1_37395,Bm1_37395,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102364,Bm1_37400,Bm1_37400,-,-,-,-,Regulator of chromosome condensation,protein-coding,-,-,-,Regulator of chromosome condensation,20210606,-
6279,6102365,Bm1_37405,Bm1_37405,-,-,-,-,"purine nucleoside phosphorylase I, inosine and guanosine-specific family protein",protein-coding,-,-,-,"purine nucleoside phosphorylase I, inosine and guanosine-specific family protein",20210606,-
6279,6102366,Bm1_37410,Bm1_37410,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102367,Bm1_37415,Bm1_37415,-,-,-,-,Protein kinase domain containing protein,protein-coding,-,-,-,Protein kinase domain containing protein,20210606,-
6279,6102368,Bm1_37420,Bm1_37420,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6102369,Bm1_37425,Bm1_37425,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
