#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
6185,4097435,ATP6,-,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,ATP synthase F0 subunit 6,20210223,-
6185,24592484,MS3_0014115,MS3_0014115,MS3_05004,-,Unknown,-,putative U4/U6.U5 tri-snRNP-associated protein 3,protein-coding,-,-,-,putative U4/U6.U5 tri-snRNP-associated protein 3,20210313,-
6185,24592485,MS3_0014117,MS3_0014117,MS3_05005,-,Unknown,-,putative ubiquitin--protein ligase edd,protein-coding,-,-,-,putative ubiquitin--protein ligase edd,20210313,-
6185,24592486,MS3_0014114,MS3_0014114,MS3_05006,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592487,MS3_0014119,MS3_0014119,MS3_05007,-,Unknown,-,putative metabotropic glutamate receptor,protein-coding,-,-,-,putative metabotropic glutamate receptor,20210327,-
6185,24592488,MS3_0014121,MS3_0014121,MS3_05008,-,Unknown,-,"putative metabotropic glutamate receptor 2, 3 (mglur group 2)",protein-coding,-,-,-,"putative metabotropic glutamate receptor 2, 3 (mglur group 2)",20210313,-
6185,24592489,MS3_0014120,MS3_0014120,MS3_05009,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592490,MS3_0016159,MS3_0016159,MS3_05010,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592491,MS3_0016158,MS3_0016158,MS3_05011,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24592492,MS3_0016160,MS3_0016160,MS3_05012,-,Unknown,-,putative nitric oxide synthase interacting protein,protein-coding,-,-,-,putative nitric oxide synthase interacting protein,20210327,-
6185,24592495,MS3_0016156,MS3_0016156,MS3_05015,-,Unknown,-,"putative axis inhibition protein, axin",protein-coding,-,-,-,"putative axis inhibition protein, axin",20210313,-
6185,24592496,MS3_0016162,MS3_0016162,MS3_05016,-,Unknown,-,Xaa-Pro dipeptidase (M24 family),protein-coding,-,-,-,Xaa-Pro dipeptidase (M24 family),20210313,-
6185,24592497,MS3_0016155,MS3_0016155,MS3_05017,-,Unknown,-,putative multidrug resistance protein 1 (ATP-binding cassette C1),protein-coding,-,-,-,putative multidrug resistance protein 1 (ATP-binding cassette C1),20210313,-
6185,24592498,MS3_0016161,MS3_0016161,MS3_05018,-,Unknown,-,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,protein-coding,-,-,-,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,20210313,-
6185,24592500,MS3_0018726,MS3_0018726,MS3_05022,-,Unknown,-,putative arginine/serine-rich splicing factor,protein-coding,-,-,-,putative arginine/serine-rich splicing factor,20210313,-
6185,24592501,MS3_0018733,MS3_0018733,MS3_05023,-,Unknown,-,putative nucleolar complex protein,protein-coding,-,-,-,putative nucleolar complex protein,20210313,-
6185,24592502,MS3_0018732,MS3_0018732,MS3_05024,-,Unknown,-,"putative syntaxin binding protein-1, 2, 3",protein-coding,-,-,-,"putative syntaxin binding protein-1, 2, 3",20210313,-
6185,24592503,MS3_0018731,MS3_0018731,MS3_05025,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24592504,MS3_0018725,MS3_0018725,MS3_05026,-,Unknown,-,putative actin-depolymerizing factor,protein-coding,-,-,-,putative actin-depolymerizing factor,20210313,-
6185,24592506,MS3_0018728,MS3_0018728,MS3_05028,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592507,MS3_0018729,MS3_0018729,MS3_05029,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592508,MS3_0018730,MS3_0018730,MS3_05030,-,Unknown,-,putative copper/topaquinone oxidase,protein-coding,-,-,-,putative copper/topaquinone oxidase,20210313,-
6185,24592509,MS3_0018727,MS3_0018727,MS3_05031,-,Unknown,-,putative zinc finger protein,protein-coding,-,-,-,putative zinc finger protein,20210313,-
6185,24592510,MS3_0013320,MS3_0013320,MS3_05032,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592512,MS3_0013327,MS3_0013327,MS3_05034,-,Unknown,-,putative voltage-dependent anion-selective channel,protein-coding,-,-,-,putative voltage-dependent anion-selective channel,20210313,-
6185,24592514,MS3_0013328,MS3_0013328,MS3_05036,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592515,MS3_0013322,MS3_0013322,MS3_05037,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592516,MS3_0013326,MS3_0013326,MS3_05038,-,Unknown,-,putative Ubiquitin-fold modifier 1 precursor,protein-coding,-,-,-,putative Ubiquitin-fold modifier 1 precursor,20210403,-
6185,24592518,MS3_0013325,MS3_0013325,MS3_05040,-,Unknown,-,putative adiponectin receptor,protein-coding,-,-,-,putative adiponectin receptor,20210313,-
6185,24592519,MS3_0013329,MS3_0013329,MS3_05041,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592520,MS3_0013321,MS3_0013321,MS3_05042,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24592521,MS3_0013324,MS3_0013324,MS3_05043,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592522,MS3_0014739,MS3_0014739,MS3_05044,-,Unknown,-,phosphatidic acid phosphatase type 2-related protein,protein-coding,-,-,-,phosphatidic acid phosphatase type 2-related protein,20210313,-
6185,24592523,MS3_0014737,MS3_0014737,MS3_05045,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592524,MS3_0014740,MS3_0014740,MS3_05046,-,Unknown,-,subfamily M3A non-peptidase-like (M03 family),protein-coding,-,-,-,subfamily M3A non-peptidase-like (M03 family),20210327,-
6185,24592526,MS3_0014736,MS3_0014736,MS3_05048,-,Unknown,-,putative ankyrin repeat-containing,protein-coding,-,-,-,putative ankyrin repeat-containing,20210313,-
6185,24592527,MS3_0014742,MS3_0014742,MS3_05049,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592528,MS3_0014738,MS3_0014738,MS3_05050,-,Unknown,-,putative innexin,protein-coding,-,-,-,putative innexin,20210313,-
6185,24592530,MS3_0016151,MS3_0016151,MS3_05052,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592531,MS3_0016154,MS3_0016154,MS3_05053,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592532,MS3_0016148,MS3_0016148,MS3_05054,-,Unknown,-,putative sodium/solute symporter,protein-coding,-,-,-,putative sodium/solute symporter,20210313,-
6185,24592534,MS3_0016150,MS3_0016150,MS3_05056,-,Unknown,-,acetyl-CoA carboxylase,protein-coding,-,-,-,acetyl-CoA carboxylase,20210313,-
6185,24592535,MS3_0016152,MS3_0016152,MS3_05057,-,Unknown,-,lipid phosphate phosphatase-related protein,protein-coding,-,-,-,lipid phosphate phosphatase-related protein,20210313,-
6185,24592537,MS3_0016149,MS3_0016149,MS3_05059,-,Unknown,-,putative cell division protein kinase 9-B,protein-coding,-,-,-,putative cell division protein kinase 9-B,20210313,-
6185,24592538,MS3_0017178,MS3_0017178,MS3_05060,-,Unknown,-,"putative alpha(1, 3)fucosyltransferase",protein-coding,-,-,-,"putative alpha(1, 3)fucosyltransferase",20210327,-
6185,24592539,MS3_0017180,MS3_0017180,MS3_05061,-,Unknown,-,serine/threonine kinase,protein-coding,-,-,-,serine/threonine kinase,20210313,-
6185,24592541,MS3_0017177,MS3_0017177,MS3_05063,-,Unknown,-,putative atp-binding cassette transporter,protein-coding,-,-,-,putative atp-binding cassette transporter,20210313,-
6185,24592542,MS3_0017187,MS3_0017187,MS3_05064,-,Unknown,-,cleft lip and palate associated transmembrane protein-related protein,protein-coding,-,-,-,cleft lip and palate associated transmembrane protein-related protein,20210327,-
6185,24592543,MS3_0017179,MS3_0017179,MS3_05065,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592544,MS3_0017186,MS3_0017186,MS3_05066,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592545,MS3_0017184,MS3_0017184,MS3_05067,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592546,MS3_0017182,MS3_0017182,MS3_05068,-,Unknown,-,protein bat5 (S09 family),protein-coding,-,-,-,protein bat5 (S09 family),20210313,-
6185,24592547,MS3_0017183,MS3_0017183,MS3_05069,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592548,MS3_0017185,MS3_0017185,MS3_05070,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592550,MS3_0020107,MS3_0020107,MS3_05072,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592551,MS3_0020110,MS3_0020110,MS3_05073,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592554,MS3_0020109,MS3_0020109,MS3_05076,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592555,MS3_0020114,MS3_0020114,MS3_05077,-,Unknown,-,"putative g-protein, beta subunit",protein-coding,-,-,-,"putative g-protein, beta subunit",20210327,-
6185,24592556,MS3_0020111,MS3_0020111,MS3_05078,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592557,MS3_0020106,MS3_0020106,MS3_05079,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592558,MS3_0020108,MS3_0020108,MS3_05080,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592559,MS3_0020113,MS3_0020113,MS3_05082,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592560,MS3_0016282,MS3_0016282,MS3_05083,-,Unknown,-,putative dicer-1,protein-coding,-,-,-,putative dicer-1,20210313,-
6185,24592561,MS3_0016285,MS3_0016285,MS3_05084,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592562,MS3_0016281,MS3_0016281,MS3_05085,-,Unknown,-,putative polynucleotide kinase-3'-phosphatase,protein-coding,-,-,-,putative polynucleotide kinase-3'-phosphatase,20210313,-
6185,24592564,MS3_0016284,MS3_0016284,MS3_05087,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592565,MS3_0016283,MS3_0016283,MS3_05088,-,Unknown,-,TATA-binding protein-related protein,protein-coding,-,-,-,TATA-binding protein-related protein,20210313,-
6185,24592566,MS3_0016288,MS3_0016288,MS3_05089,-,Unknown,-,multiple inositol polyphosphate phosphatase-related protein,protein-coding,-,-,-,multiple inositol polyphosphate phosphatase-related protein,20210313,-
6185,24592567,MS3_0016279,MS3_0016279,MS3_05090,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24592568,MS3_0016286,MS3_0016286,MS3_05091,-,Unknown,-,putative myosin regulatory light chain 2 smooth muscle,protein-coding,-,-,-,putative myosin regulatory light chain 2 smooth muscle,20210327,-
6185,24592569,MS3_0016287,MS3_0016287,MS3_05092,-,Unknown,-,putative otopetrin,protein-coding,-,-,-,putative otopetrin,20210313,-
6185,24592570,MS3_0016812,MS3_0016812,MS3_05093,-,Unknown,-,putative calbindin-32,protein-coding,-,-,-,putative calbindin-32,20210313,-
6185,24592571,MS3_0016817,MS3_0016817,MS3_05094,-,Unknown,-,putative Dentin sialoprotein (DSP),protein-coding,-,-,-,putative Dentin sialoprotein (DSP),20210223,-
6185,24592574,MS3_0016814,MS3_0016814,MS3_05097,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592575,MS3_0016813,MS3_0016813,MS3_05099,-,Unknown,-,thioredoxin domain containing protein 9-related protein,protein-coding,-,-,-,thioredoxin domain containing protein 9-related protein,20210223,-
6185,24592576,MS3_0016816,MS3_0016816,MS3_05100,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592577,MS3_0014009,MS3_0014009,MS3_05101,-,Unknown,-,"putative alpha(1, 3)fucosyltransferase",protein-coding,-,-,-,"putative alpha(1, 3)fucosyltransferase",20210313,-
6185,24592578,MS3_0019231,MS3_0019231,MS3_05102,-,Unknown,-,putative beta-taxilin,protein-coding,-,-,-,putative beta-taxilin,20210313,-
6185,24592579,MS3_0019233,MS3_0019233,MS3_05103,-,Unknown,-,lung cancer metastasis-related (lcmr1) protein,protein-coding,-,-,-,lung cancer metastasis-related (lcmr1) protein,20210313,-
6185,24592580,MS3_0019237,MS3_0019237,MS3_05104,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592581,MS3_0019238,MS3_0019238,MS3_05105,-,Unknown,-,nyd-sp30 tubulin tyrosine ligase-related protein,protein-coding,-,-,-,nyd-sp30 tubulin tyrosine ligase-related protein,20210313,-
6185,24592582,MS3_0019236,MS3_0019236,MS3_05107,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592583,MS3_0019234,MS3_0019234,MS3_05108,-,Unknown,-,putative amino acid transporter,protein-coding,-,-,-,putative amino acid transporter,20210327,-
6185,24592584,MS3_0019235,MS3_0019235,MS3_05109,-,Unknown,-,putative zinc finger protein,protein-coding,-,-,-,putative zinc finger protein,20210223,-
6185,24592585,MS3_0012694,MS3_0012694,MS3_05110,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592586,MS3_0012692,MS3_0012692,MS3_05111,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592587,MS3_0012691,MS3_0012691,MS3_05112,-,Unknown,-,subfamily M23B non-peptidase-like (M23 family),protein-coding,-,-,-,subfamily M23B non-peptidase-like (M23 family),20210313,-
6185,24592588,MS3_0012695,MS3_0012695,MS3_05113,-,Unknown,-,putative transient receptor potential channel,protein-coding,-,-,-,putative transient receptor potential channel,20210313,-
6185,24592589,MS3_0012693,MS3_0012693,MS3_05114,-,Unknown,-,heterogeneous nuclear ribonucleoprotein-related protein,protein-coding,-,-,-,heterogeneous nuclear ribonucleoprotein-related protein,20210313,-
6185,24592591,MS3_0015607,MS3_0015607,MS3_05116,-,Unknown,-,putative retinoblastoma-like protein,protein-coding,-,-,-,putative retinoblastoma-like protein,20210313,-
6185,24592593,MS3_0015605,MS3_0015605,MS3_05118,-,Unknown,-,enoyl hydratase,protein-coding,-,-,-,enoyl hydratase,20210313,-
6185,24592594,MS3_0015606,MS3_0015606,MS3_05119,-,Unknown,-,putative forkhead protein/ forkhead protein domain,protein-coding,-,-,-,putative forkhead protein/ forkhead protein domain,20210313,-
6185,24592597,MS3_0015603,MS3_0015603,MS3_05122,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24592598,MS3_0015609,MS3_0015609,MS3_05125,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592599,MS3_0015608,MS3_0015608,MS3_05126,-,Unknown,-,putative eif-1a,protein-coding,-,-,-,putative eif-1a,20210313,-
6185,24592600,MS3_0016313,MS3_0016313,MS3_05127,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592601,MS3_0016307,MS3_0016307,MS3_05128,-,Unknown,-,putative rhodopsin-like orphan GPCR,protein-coding,-,-,-,putative rhodopsin-like orphan GPCR,20210327,-
6185,24592602,MS3_0016312,MS3_0016312,MS3_05129,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592603,MS3_0016304,MS3_0016304,MS3_05130,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592604,MS3_0016306,MS3_0016306,MS3_05131,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592605,MS3_0016309,MS3_0016309,MS3_05133,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24592606,MS3_0016310,MS3_0016310,MS3_05134,-,Unknown,-,putative rhodopsin-like orphan GPCR,protein-coding,-,-,-,putative rhodopsin-like orphan GPCR,20210223,-
6185,24592608,MS3_0016311,MS3_0016311,MS3_05136,-,Unknown,-,putative rhodopsin-like orphan GPCR,protein-coding,-,-,-,putative rhodopsin-like orphan GPCR,20210327,-
6185,24592610,MS3_0016308,MS3_0016308,MS3_05138,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24592611,MS3_0016301,MS3_0016301,MS3_05139,-,Unknown,-,putative camp-dependent protein kinase type I-beta regulatory subunit,protein-coding,-,-,-,putative camp-dependent protein kinase type I-beta regulatory subunit,20210313,-
6185,24592612,MS3_0016302,MS3_0016302,MS3_05140,-,Unknown,-,putative pak inhibitor skb15,protein-coding,-,-,-,putative pak inhibitor skb15,20210327,-
6185,24592613,MS3_0016303,MS3_0016303,MS3_05141,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592614,MS3_0018402,MS3_0018402,MS3_05142,-,Unknown,-,putative 60s ribosomal protein L24,protein-coding,-,-,-,putative 60s ribosomal protein L24,20210313,-
6185,24592615,MS3_0018404,MS3_0018404,MS3_05143,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592616,MS3_0018399,MS3_0018399,MS3_05144,-,Unknown,-,putative rfx transcription factor,protein-coding,-,-,-,putative rfx transcription factor,20210313,-
6185,24592617,MS3_0018403,MS3_0018403,MS3_05145,-,Unknown,-,rgpr-related protein,protein-coding,-,-,-,rgpr-related protein,20210313,-
6185,24592618,MS3_0018400,MS3_0018400,MS3_05146,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24592619,MS3_0018398,MS3_0018398,MS3_05148,-,Unknown,-,putative nad dependent epimerase/dehydratase,protein-coding,-,-,-,putative nad dependent epimerase/dehydratase,20210313,-
6185,24592620,MS3_0018401,MS3_0018401,MS3_05149,-,Unknown,-,"putative regulator of G protein signaling 17, 19, 20 (rgs17, 19, 20)",protein-coding,-,-,-,"putative regulator of G protein signaling 17, 19, 20 (rgs17, 19, 20)",20210327,-
6185,24592621,MS3_0018405,MS3_0018405,MS3_05150,-,Unknown,-,putative sarcoplasmic calcium-binding protein (SCP),protein-coding,-,-,-,putative sarcoplasmic calcium-binding protein (SCP),20210223,-
6185,24592622,MS3_0017405,MS3_0017405,MS3_05151,-,Unknown,-,acyl-CoA:glycerol-3-phosphate acyltransferase,protein-coding,-,-,-,acyl-CoA:glycerol-3-phosphate acyltransferase,20210223,-
6185,24592623,MS3_0017404,MS3_0017404,MS3_05152,-,Unknown,-,serine/threonine kinase,protein-coding,-,-,-,serine/threonine kinase,20210313,-
6185,24592624,MS3_0017406,MS3_0017406,MS3_05153,-,Unknown,-,putative frizzled,protein-coding,-,-,-,putative frizzled,20210313,-
6185,24592625,MS3_0017407,MS3_0017407,MS3_05154,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592626,MS3_0017401,MS3_0017401,MS3_05155,-,Unknown,-,putative tetraspanin,protein-coding,-,-,-,putative tetraspanin,20210223,-
6185,24592627,MS3_0017402,MS3_0017402,MS3_05157,-,Unknown,-,putative tetraspanin,protein-coding,-,-,-,putative tetraspanin,20210313,-
6185,24592629,MS3_0017165,MS3_0017165,MS3_05160,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592630,MS3_0017160,MS3_0017160,MS3_05161,-,Unknown,-,putative heme binding protein,protein-coding,-,-,-,putative heme binding protein,20210327,-
6185,24592631,MS3_0017163,MS3_0017163,MS3_05162,-,Unknown,-,putative myst histone acetyltransferase,protein-coding,-,-,-,putative myst histone acetyltransferase,20210313,-
6185,24592632,MS3_0017161,MS3_0017161,MS3_05163,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592634,MS3_0017162,MS3_0017162,MS3_05165,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592635,MS3_0017159,MS3_0017159,MS3_05166,-,Unknown,-,putative bcl-2 homologous antagonist/killer (bak),protein-coding,-,-,-,putative bcl-2 homologous antagonist/killer (bak),20210223,-
6185,24592637,MS3_0017164,MS3_0017164,MS3_05168,-,Unknown,-,putative alpha tubulin,protein-coding,-,-,-,putative alpha tubulin,20210327,-
6185,24592638,MS3_0017156,MS3_0017156,MS3_05169,-,Unknown,-,putative pangolin,protein-coding,-,-,-,putative pangolin,20210313,-
6185,24592639,MS3_0017158,MS3_0017158,MS3_05170,-,Unknown,-,putative bcl-2 homologous antagonist/killer (bak),protein-coding,-,-,-,putative bcl-2 homologous antagonist/killer (bak),20210313,-
6185,24592640,MS3_0014829,MS3_0014829,MS3_05171,-,Unknown,-,calcium-activated potassium channel,protein-coding,-,-,-,calcium-activated potassium channel,20210327,-
6185,24592642,MS3_0014827,MS3_0014827,MS3_05173,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592643,MS3_0014824,MS3_0014824,MS3_05174,-,Unknown,-,putative eukaryotic translation initiation factor 3 subunit (eif-3),protein-coding,-,-,-,putative eukaryotic translation initiation factor 3 subunit (eif-3),20210313,-
6185,24592644,MS3_0014830,MS3_0014830,MS3_05175,-,Unknown,-,calcium-activated potassium channel,protein-coding,-,-,-,calcium-activated potassium channel,20210223,-
6185,24592645,MS3_0014823,MS3_0014823,MS3_05176,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592646,MS3_0014826,MS3_0014826,MS3_05177,-,Unknown,-,putative soluble guanylate cyclase gcy,protein-coding,-,-,-,putative soluble guanylate cyclase gcy,20210313,-
6185,24592648,MS3_0014825,MS3_0014825,MS3_05179,-,Unknown,-,putative soluble guanylate cyclase gcy,protein-coding,-,-,-,putative soluble guanylate cyclase gcy,20210313,-
6185,24592649,MS3_0014831,MS3_0014831,MS3_05180,-,Unknown,-,calcium-activated potassium channel,protein-coding,-,-,-,calcium-activated potassium channel,20210223,-
6185,24592650,MS3_0017826,MS3_0017826,MS3_05181,-,Unknown,-,putative ccr4-not transcription complex,protein-coding,-,-,-,putative ccr4-not transcription complex,20210327,-
6185,24592651,MS3_0017830,MS3_0017830,MS3_05182,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592652,MS3_0017833,MS3_0017833,MS3_05183,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592653,MS3_0017828,MS3_0017828,MS3_05184,-,Unknown,-,putative repeat organellar protein,protein-coding,-,-,-,putative repeat organellar protein,20210327,-
6185,24592654,MS3_0017831,MS3_0017831,MS3_05185,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24592655,MS3_0017824,MS3_0017824,MS3_05186,-,Unknown,-,putative pyruvoyl tetrahydrobiopterin synthase,protein-coding,-,-,-,putative pyruvoyl tetrahydrobiopterin synthase,20210313,-
6185,24592656,MS3_0017834,MS3_0017834,MS3_05187,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592657,MS3_0017825,MS3_0017825,MS3_05188,-,Unknown,-,[acyl-carrier protein] S-malonyltransferase,protein-coding,-,-,-,[acyl-carrier protein] S-malonyltransferase,20210313,-
6185,24592658,MS3_0017835,MS3_0017835,MS3_05189,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592659,MS3_0017836,MS3_0017836,MS3_05190,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592660,MS3_0017832,MS3_0017832,MS3_05191,-,Unknown,-,putative exosome complex exonuclease rrp42 (ribosomal rna processing protein 42),protein-coding,-,-,-,putative exosome complex exonuclease rrp42 (ribosomal rna processing protein 42),20210327,-
6185,24592661,MS3_0017827,MS3_0017827,MS3_05192,-,Unknown,-,putative programmed cell death,protein-coding,-,-,-,putative programmed cell death,20210223,-
6185,24592662,MS3_0017829,MS3_0017829,MS3_05193,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592664,MS3_0019421,MS3_0019421,MS3_05195,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592665,MS3_0019427,MS3_0019427,MS3_05196,-,Unknown,-,putative nuclear lim interactor-interacting factor (nli-interacting factor) (nli-if),protein-coding,-,-,-,putative nuclear lim interactor-interacting factor (nli-interacting factor) (nli-if),20210313,-
6185,24592666,MS3_0019422,MS3_0019422,MS3_05197,-,Unknown,-,putative glycosyltransferase 14 family member,protein-coding,-,-,-,putative glycosyltransferase 14 family member,20210313,-
6185,24592667,MS3_0019426,MS3_0019426,MS3_05198,-,Unknown,-,putative ribc1,protein-coding,-,-,-,putative ribc1,20210327,-
6185,24592670,MS3_0019428,MS3_0019428,MS3_05201,-,Unknown,-,SWI/SNF-related protein,protein-coding,-,-,-,SWI/SNF-related protein,20210313,-
6185,24592671,MS3_0019423,MS3_0019423,MS3_05202,-,Unknown,-,putative glycosyltransferase 14 family member,protein-coding,-,-,-,putative glycosyltransferase 14 family member,20210327,-
6185,24592672,MS3_0019425,MS3_0019425,MS3_05203,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592674,MS3_0019431,MS3_0019431,MS3_05205,-,Unknown,-,putative copine,protein-coding,-,-,-,putative copine,20210313,-
6185,24592676,MS3_0012978,MS3_0012978,MS3_05207,-,Unknown,-,putative pangolin,protein-coding,-,-,-,putative pangolin,20210313,-
6185,24592677,MS3_0012982,MS3_0012982,MS3_05208,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24592678,MS3_0012977,MS3_0012977,MS3_05209,-,Unknown,-,putative Syntaxin-12,protein-coding,-,-,-,putative Syntaxin-12,20210223,-
6185,24592679,MS3_0012980,MS3_0012980,MS3_05210,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24592681,MS3_0012984,MS3_0012984,MS3_05212,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24592682,MS3_0012983,MS3_0012983,MS3_05213,-,Unknown,-,putative rna-binding protein 12 (sh3/ww domain anchor protein in the nucleus) (swan),protein-coding,-,-,-,putative rna-binding protein 12 (sh3/ww domain anchor protein in the nucleus) (swan),20210313,-
