#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1235461,14278081,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20210407,-
1235461,25012344,C770_RS24720,C770_RS24720,C770_GR4pC1247,-,-,-,"Serine phosphatase RsbU, regulator of sigma subunit",protein-coding,-,-,-,-,20201026,-
1235461,25012345,C770_RS24110,C770_RS24110,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012346,C770_RS19405,C770_RS19405,C770_GR4pC0075,-,-,-,glutathione S-transferase,protein-coding,-,-,-,-,20150715,-
1235461,25012347,C770_RS22735,C770_RS22735,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012348,C770_RS23765,C770_RS23765,C770_GR4pC1023,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,-,20210424,-
1235461,25012349,C770_RS19105,C770_RS19105,C770_GR4pC0016,-,-,-,cytosine deaminase,protein-coding,-,-,-,-,20171117,-
1235461,25012350,C770_RS19830,C770_RS19830,C770_GR4pC0168,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20170908,-
1235461,25012351,C770_RS20675,C770_RS20675,C770_GR4pC0350,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25012352,C770_RS23640,C770_RS23640,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012353,C770_RS23875,C770_RS23875,C770_GR4pC1052,-,-,-,branched-chain amino acid ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20171220,-
1235461,25012354,C770_RS22580,C770_RS22580,C770_GR4pC0748,-,-,-,ABC transporter involved in multi-copper enzyme maturation permease,protein-coding,-,-,-,-,20160827,-
1235461,25012355,C770_RS24845,C770_RS24845,C770_GR4pC1273,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20170908,-
1235461,25012356,C770_RS24360,C770_RS24360,C770_GR4pC1163,-,-,-,Ethanolamine ammonia-lyase large subunit,protein-coding,-,-,-,-,20160827,-
1235461,25012357,C770_RS24380,C770_RS24380,C770_GR4pC1167,-,-,-,phosphoketolase,protein-coding,-,-,-,-,20150714,-
1235461,25012358,C770_RS22060,C770_RS22060,C770_GR4pC0637,-,-,-,MBL fold metallo-hydrolase,protein-coding,-,-,-,-,20170906,-
1235461,25012359,C770_RS20985,C770_RS20985,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012360,C770_RS24900,C770_RS24900,C770_GR4pC1285,-,-,-,protease PfpI family,protein-coding,-,-,-,-,20160827,-
1235461,25012361,C770_RS21565,C770_RS21565,C770_GR4pC0539,-,-,-,reverse transcriptase,protein-coding,-,-,-,-,20170906,-
1235461,25012362,C770_RS25420,C770_RS25420,C770_GR4pC1393,-,-,-,L-aminopeptidase/D-esterase,protein-coding,-,-,-,-,20150715,-
1235461,25012363,C770_RS22525,C770_RS22525,C770_GR4pC0737,-,-,-,nitrogen fixation protein FixS,protein-coding,-,-,-,-,20180124,-
1235461,25012364,C770_RS24335,C770_RS24335,C770_GR4pC1157,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25012365,C770_RS24555,C770_RS24555,C770_GR4pC1208,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210116,-
1235461,25012366,C770_RS24155,C770_RS24155,C770_GR4pC1116,-,-,-,dihydrodipicolinate synthase/N-acetylneuraminate lyase,protein-coding,-,-,-,-,20160827,-
1235461,25012367,C770_RS24975,C770_RS24975,C770_GR4pC1300,-,-,-,fumarylacetoacetate hydrolase,protein-coding,-,-,-,-,20150714,-
1235461,25012368,C770_RS25755,C770_RS25755,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
1235461,25012369,C770_RS24510,C770_RS24510,C770_GR4pC1199,-,-,-,transposase,protein-coding,-,-,-,-,20170906,-
1235461,25012370,C770_RS24490,C770_RS24490,C770_GR4pC1195,-,-,-,cytochrome c oxidase cbb3-type subunit III,protein-coding,-,-,-,-,20210417,-
1235461,25012371,C770_RS24415,C770_RS24415,C770_GR4pC1175,-,-,-,phosphotransacetylase,protein-coding,-,-,-,-,20150715,-
1235461,25012372,C770_RS22740,C770_RS22740,C770_GR4pC0786,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012373,fbiC,C770_RS19335,C770_GR4pC0061,-,-,-,"radical SAM domain protein, CofH subfamily",protein-coding,-,-,-,-,20201026,-
1235461,25012374,C770_RS24150,C770_RS24150,C770_GR4pC1115,-,-,-,L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily,protein-coding,-,-,-,-,20201026,-
1235461,25012375,C770_RS23975,C770_RS23975,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012376,C770_RS19075,C770_RS19075,C770_GR4pC0009,-,-,-,ATPase component of ABC transporter with duplicated ATPase domains,protein-coding,-,-,-,-,20150715,-
1235461,25012377,C770_RS20640,C770_RS20640,C770_GR4pC0343,-,-,-,"redox protein, regulator of disulfide bond formation",protein-coding,-,-,-,-,20210417,-
1235461,25012378,C770_RS23480,C770_RS23480,C770_GR4pC0950,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012379,C770_RS20125,C770_RS20125,C770_GR4pC0237,-,-,-,glycosyltransferase MGT family,protein-coding,-,-,-,-,20150715,-
1235461,25012380,C770_RS24030,C770_RS24030,-,-,-,-,MucR family transcriptional regulator,protein-coding,-,-,-,-,20171220,-
1235461,25012381,C770_RS22550,C770_RS22550,C770_GR4pC0742,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25012382,C770_RS21940,C770_RS21940,C770_GR4pC0614,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
1235461,25012383,C770_RS25075,C770_RS25075,-,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25012384,C770_RS20135,C770_RS20135,C770_GR4pC0239,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25012385,C770_RS24980,C770_RS24980,C770_GR4pC1301,-,-,-,GntR family transcriptional regulator,protein-coding,-,-,-,-,20150714,-
1235461,25012386,C770_RS23935,C770_RS23935,C770_GR4pC1064,-,-,-,50S ribosomal protein L11 methyltransferase,protein-coding,-,-,-,-,20160827,-
1235461,25012387,C770_RS22685,C770_RS22685,C770_GR4pC0775,-,-,-,carbon monoxide dehydrogenase large subunit,protein-coding,-,-,-,-,20160827,-
1235461,25012388,C770_RS24005,C770_RS24005,C770_GR4pC1078,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012389,C770_RS24520,C770_RS24520,C770_GR4pC1201,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20170923,-
1235461,25012390,C770_RS19185,C770_RS19185,C770_GR4pC0033,-,-,-,Short-chain alcohol dehydrogenase of unknown specificity,protein-coding,-,-,-,-,20160827,-
1235461,25012391,C770_RS21125,C770_RS21125,C770_GR4pC0445,-,-,-,NAD/NADP-dependent betaine aldehyde dehydrogenase 2,protein-coding,-,-,-,-,20150714,-
1235461,25012392,C770_RS20670,C770_RS20670,C770_GR4pC0349,-,-,-,RND family efflux transporter MFP subunit,protein-coding,-,-,-,-,20210212,-
1235461,25012393,C770_RS24125,C770_RS24125,C770_GR4pC1110,-,-,-,nucleoside-diphosphate sugar epimerase,protein-coding,-,-,-,-,20171117,-
1235461,25012394,C770_RS24020,C770_RS24020,C770_GR4pC1082,-,-,-,phenylpropionate dioxygenase,protein-coding,-,-,-,-,20150715,-
1235461,25012395,C770_RS23815,C770_RS23815,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012396,C770_RS24565,C770_RS24565,-,-,-,-,transposase,pseudo,-,-,-,-,20150714,-
1235461,25012397,C770_RS24500,C770_RS24500,C770_GR4pC1197,-,-,-,peptidase S41,protein-coding,-,-,-,-,20171220,-
1235461,25012398,C770_RS24475,C770_RS24475,C770_GR4pC1192,-,-,-,copper-(or silver)-translocating P-type ATPase/heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating P-type ATPase,protein-coding,-,-,-,-,20160827,-
1235461,25012399,C770_RS20635,C770_RS20635,-,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25012400,C770_RS22680,C770_RS22680,C770_GR4pC0773,-,-,-,transposase,protein-coding,-,-,-,-,20160827,-
1235461,25012401,C770_RS20225,C770_RS20225,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012402,C770_RS19935,C770_RS19935,-,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25012403,C770_RS19610,C770_RS19610,C770_GR4pC0118,-,-,-,protein containing caspase domain,protein-coding,-,-,-,-,20160827,-
1235461,25012404,C770_RS22455,C770_RS22455,C770_GR4pC0722,-,-,-,cytochrome C,protein-coding,-,-,-,-,20171220,-
1235461,25012405,C770_RS25680,C770_RS25680,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
1235461,25012406,C770_RS22895,C770_RS22895,C770_GR4pC0821,-,-,-,membrane protein,protein-coding,-,-,-,-,20150714,-
1235461,25012407,C770_RS23645,C770_RS23645,C770_GR4pC0995,-,-,-,glucosamine--fructose-6-phosphate aminotransferase,protein-coding,-,-,-,-,20150715,-
1235461,25012408,C770_RS23555,C770_RS23555,C770_GR4pC0971,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012409,C770_RS23000,C770_RS23000,C770_GR4pC0842,-,-,-,transporter component,protein-coding,-,-,-,-,20160827,-
1235461,25012410,C770_RS23005,C770_RS23005,C770_GR4pC0843,-,-,-,transporter component,protein-coding,-,-,-,-,20201026,-
1235461,25012411,C770_RS23020,C770_RS23020,C770_GR4pC0847,-,-,-,hydrolase,protein-coding,-,-,-,-,20160903,-
1235461,25012412,C770_RS22630,C770_RS22630,C770_GR4pC0759,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012413,C770_RS22920,C770_RS22920,C770_GR4pC0826,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25012414,C770_RS23425,C770_RS23425,C770_GR4pC0938,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012415,C770_RS23570,C770_RS23570,C770_GR4pC0974,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
1235461,25012416,C770_RS21405,C770_RS21405,C770_GR4pC0506,-,-,-,beta-glucanase/beta-glucan synthetase,protein-coding,-,-,-,-,20201026,-
1235461,25012417,C770_RS20570,C770_RS20570,C770_GR4pC0329,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171117,-
1235461,25012418,C770_RS22980,C770_RS22980,C770_GR4pC0838,-,-,-,carbon monoxide dehydrogenase small subunit,protein-coding,-,-,-,-,20160827,-
1235461,25012419,C770_RS22315,C770_RS22315,C770_GR4pC0692,-,-,-,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,protein-coding,-,-,-,-,20201003,-
1235461,25012420,C770_RS24220,C770_RS24220,C770_GR4pC1129,-,-,-,Arginine/lysine/ornithine decarboxylase,protein-coding,-,-,-,-,20201026,-
1235461,25012421,C770_RS23885,C770_RS23885,C770_GR4pC1054,-,-,-,spermidine/putrescine ABC transporter permease,protein-coding,-,-,-,-,20160827,-
1235461,25012422,C770_RS20040,C770_RS20040,-,-,-,-,small mechanosensitive ion channel,pseudo,-,-,-,-,20150714,-
1235461,25012423,C770_RS19555,C770_RS19555,C770_GR4pC0107,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25012424,C770_RS20630,C770_RS20630,C770_GR4pC0342,-,-,-,Subtilisin-like serine protease,protein-coding,-,-,-,-,20201026,-
1235461,25012425,C770_RS24910,C770_RS24910,C770_GR4pC1287,-,-,-,sugar ABC transporter permease,protein-coding,-,-,-,-,20160827,-
1235461,25012426,C770_RS25130,C770_RS25130,C770_GR4pC1333,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25012427,C770_RS22340,C770_RS22340,C770_GR4pC0697,-,-,-,membrane protein,protein-coding,-,-,-,-,20171220,-
1235461,25012428,C770_RS22280,C770_RS22280,C770_GR4pC0685,-,-,-,alcohol dehydrogenase,protein-coding,-,-,-,-,20171220,-
1235461,25012429,C770_RS20020,C770_RS20020,C770_GR4pC0209,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25012430,C770_RS23665,C770_RS23665,C770_GR4pC1000,-,-,-,nitrogenase iron-molybdenum cofactor biosynthesis protein NifN,protein-coding,-,-,-,-,20170906,-
1235461,25012431,C770_RS23330,C770_RS23330,C770_GR4pC0918,-,-,-,membrane protein,protein-coding,-,-,-,-,20171220,-
1235461,25012432,C770_RS21070,C770_RS21070,C770_GR4pC0433,-,-,-,ABC enterobactin transporter permease,protein-coding,-,-,-,-,20160827,-
1235461,25012433,C770_RS22345,C770_RS22345,C770_GR4pC0698,-,-,-,cytochrome C,protein-coding,-,-,-,-,20160827,-
1235461,25012434,C770_RS20575,C770_RS20575,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012435,C770_RS20010,C770_RS20010,C770_GR4pC0208,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012436,C770_RS19635,C770_RS19635,C770_GR4pC0126,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012437,C770_RS23845,C770_RS23845,C770_GR4pC1045,-,-,-,Nif-specific regulatory protein,protein-coding,-,-,-,-,20160827,-
1235461,25012438,C770_RS20440,C770_RS20440,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012439,C770_RS20550,C770_RS20550,C770_GR4pC0325,-,-,-,multidrug transporter,protein-coding,-,-,-,-,20150714,-
1235461,25012440,C770_RS19170,C770_RS19170,C770_GR4pC0030,-,-,-,methyltransferase,pseudo,-,-,-,-,20150714,-
1235461,25012441,C770_RS19980,C770_RS19980,C770_GR4pC0201,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012442,C770_RS23160,C770_RS23160,-,-,-,-,iron transporter,pseudo,-,-,-,-,20150714,-
1235461,25012443,C770_RS22440,C770_RS22440,C770_GR4pC0719,-,-,-,glutamate synthase subunit beta,protein-coding,-,-,-,-,20171025,-
1235461,25012444,C770_RS23335,C770_RS23335,C770_GR4pC0919,-,-,-,transporter component,protein-coding,-,-,-,-,20160827,-
1235461,25012445,C770_RS23580,C770_RS23580,C770_GR4pC0977,-,-,-,DUF1173 domain-containing protein,protein-coding,-,-,-,-,20210212,-
1235461,25012446,C770_RS20245,C770_RS20245,-,-,-,-,peptidase M14,pseudo,-,-,-,-,20150714,-
1235461,25012447,C770_RS21200,C770_RS21200,C770_GR4pC0461,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20170923,-
1235461,25012448,C770_RS24205,C770_RS24205,C770_GR4pC1126,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012449,C770_RS22885,C770_RS22885,C770_GR4pC0818,-,-,-,multidrug efflux RND transporter permease subunit,protein-coding,-,-,-,-,20160827,-
1235461,25012450,C770_RS25695,C770_RS25695,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
1235461,25012451,C770_RS22760,C770_RS22760,C770_GR4pC0791,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20201026,-
1235461,25012452,C770_RS21385,C770_RS21385,C770_GR4pC0500,-,-,-,glycine/D-amino acid oxidase (deaminating),protein-coding,-,-,-,-,20160827,-
1235461,25012453,C770_RS25315,C770_RS25315,C770_GR4pC1369,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012454,C770_RS21445,C770_RS21445,C770_GR4pC0514,-,-,-,"Flp pilus assembly protein, protease CpaA",protein-coding,-,-,-,-,20150715,-
1235461,25012455,C770_RS21530,C770_RS21530,C770_GR4pC0531,-,-,-,NADH-quinone oxidoreductase subunit K 2,protein-coding,-,-,-,-,20171220,-
1235461,25012456,C770_RS21595,C770_RS21595,C770_GR4pC0545,-,-,-,NADH-quinone oxidoreductase subunit E,protein-coding,-,-,-,-,20170906,-
1235461,25012457,C770_RS20730,C770_RS20730,C770_GR4pC0363,-,-,-,cobalamin ABC transporter ATPase,protein-coding,-,-,-,-,20210417,-
1235461,25012458,C770_RS25535,C770_RS25535,C770_GR4pC1416,-,-,-,L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily,protein-coding,-,-,-,-,20210212,-
1235461,25012459,C770_RS21305,C770_RS21305,C770_GR4pC0484,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25012460,C770_RS21310,C770_RS21310,C770_GR4pC0486,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25012461,C770_RS19245,C770_RS19245,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171117,-
1235461,25012462,C770_RS19230,C770_RS19230,C770_GR4pC0042,-,-,-,"L-2,4-diaminobutyrate decarboxylase",protein-coding,-,-,-,-,20150714,-
1235461,25012463,C770_RS21880,C770_RS21880,C770_GR4pC0602,-,-,-,dehydrogenase,protein-coding,-,-,-,-,20210129,-
1235461,25012464,C770_RS19050,C770_RS19050,C770_GR4pC0001,-,-,-,chromosome partitioning protein ParA,protein-coding,-,-,-,-,20201010,-
1235461,25012465,C770_RS22820,C770_RS22820,C770_GR4pC0805,-,-,-,similar to protein A of ISRm15 from S. meliloti,protein-coding,-,-,-,similar to protein A of ISRm15 from S. meliloti|transposase,20200926,-
1235461,25012466,C770_RS22865,C770_RS22865,C770_GR4pC0813,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20201026,-
1235461,25012467,C770_RS23545,C770_RS23545,C770_GR4pC0965,-,-,-,conjugal transfer protein TraG,protein-coding,-,-,-,-,20150715,-
1235461,25012468,C770_RS23450,C770_RS23450,C770_GR4pC0943,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20171117,-
1235461,25012469,C770_RS23100,C770_RS23100,C770_GR4pC0863,-,-,-,cAMP-binding protein,protein-coding,-,-,-,-,20201026,-
1235461,25012470,C770_RS23085,C770_RS23085,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25012471,C770_RS23115,C770_RS23115,C770_GR4pC0866,-,-,-,ornithine carbamoyltransferase,protein-coding,-,-,-,-,20210212,-
1235461,25012472,C770_RS23375,C770_RS23375,C770_GR4pC0928,-,-,-,transposase,protein-coding,-,-,-,-,20171220,-
1235461,25012473,C770_RS22190,C770_RS22190,C770_GR4pC0667,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210123,-
1235461,25012474,C770_RS23145,C770_RS23145,C770_GR4pC0872,-,-,-,ABC transporter permease,protein-coding,-,-,-,-,20160827,-
1235461,25012475,C770_RS23695,C770_RS23695,C770_GR4pC1006,-,-,-,ABC-2 type transporter NodJ family,protein-coding,-,-,-,-,20201026,-
1235461,25012476,C770_RS21990,C770_RS21990,C770_GR4pC0624,-,-,-,Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit and related amidase,protein-coding,-,-,-,-,20150715,-
1235461,25012477,C770_RS22085,C770_RS22085,C770_GR4pC0643,-,-,-,reverse transcriptase,protein-coding,-,-,-,-,20170906,-
1235461,25012478,C770_RS23275,C770_RS23275,C770_GR4pC0905,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25012479,C770_RS21330,C770_RS21330,C770_GR4pC0490,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,-,20210406,-
1235461,25012480,C770_RS22075,C770_RS22075,C770_GR4pC0640,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25012481,C770_RS20705,C770_RS20705,C770_GR4pC0357,-,-,-,sugar ABC transporter permease,protein-coding,-,-,-,-,20160827,-
1235461,25012482,C770_RS20200,C770_RS20200,C770_GR4pC0252,-,-,-,hydrolase or acyltransferase (alpha/beta hydrolase superfamily),protein-coding,-,-,-,-,20160827,-
1235461,25012483,C770_RS21470,C770_RS21470,C770_GR4pC0519,-,-,-,"Flp pilus assembly protein, ATPase CpaF",protein-coding,-,-,-,-,20210212,-
1235461,25012484,C770_RS21325,C770_RS21325,C770_GR4pC0489,-,-,-,NADH:flavin oxidoreductase Old Yellow Enzyme family,protein-coding,-,-,-,-,20160827,-
1235461,25012485,C770_RS22020,C770_RS22020,C770_GR4pC0630,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210129,-
1235461,25012486,C770_RS22945,C770_RS22945,C770_GR4pC0831,-,-,-,dehydrogenase,protein-coding,-,-,-,-,20160827,-
1235461,25012487,C770_RS20735,C770_RS20735,C770_GR4pC0364,-,-,-,iron-siderophore ABC transporter permease,protein-coding,-,-,-,-,20160827,-
1235461,25012488,C770_RS21440,C770_RS21440,C770_GR4pC0513,-,-,-,DUF2134 domain-containing protein,protein-coding,-,-,-,-,20150714,-
1235461,25012489,C770_RS21250,C770_RS21250,C770_GR4pC0472,-,-,-,p-aminobenzoyl-glutamate transporter,protein-coding,-,-,-,-,20150715,-
1235461,25012490,C770_RS21355,C770_RS21355,C770_GR4pC0494,-,-,-,transposase,protein-coding,-,-,-,-,20210417,-
1235461,25012491,C770_RS21140,C770_RS21140,C770_GR4pC0448,-,-,-,BetI family transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25012492,C770_RS21415,C770_RS21415,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012493,C770_RS20825,C770_RS20825,C770_GR4pC0383,-,-,-,cupin,protein-coding,-,-,-,-,20150715,-
1235461,25012494,C770_RS22365,C770_RS22365,C770_GR4pC0702,-,-,-,coproporphyrinogen III oxidase,protein-coding,-,-,-,-,20160827,-
1235461,25012495,C770_RS21435,C770_RS21435,C770_GR4pC0512,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20170906,-
1235461,25012496,C770_RS20160,C770_RS20160,C770_GR4pC0244,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012497,C770_RS21240,C770_RS21240,C770_GR4pC0470,-,-,-,dicarboxylate transporter,protein-coding,-,-,-,-,20160827,-
1235461,25012498,C770_RS21875,C770_RS21875,C770_GR4pC0601,-,-,-,ABC transporter permease,protein-coding,-,-,-,-,20171117,-
1235461,25012499,C770_RS23250,C770_RS23250,C770_GR4pC0897,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012500,C770_RS24105,C770_RS24105,-,-,-,-,glyoxalase,protein-coding,-,-,-,-,20200905,-
1235461,25012501,C770_RS25720,C770_RS25720,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
1235461,25012502,C770_RS21345,C770_RS21345,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012503,C770_RS24340,C770_RS24340,-,-,-,-,transposase,pseudo,-,-,-,-,20150714,-
1235461,25012504,C770_RS21315,C770_RS21315,C770_GR4pC0487,-,-,-,transposase,protein-coding,-,-,-,-,20171220,-
1235461,25012505,C770_RS25635,C770_RS25635,C770_GR4pC1440,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
1235461,25012506,nifH,C770_RS23810,C770_GR4pC1039,-,-,-,nitrogenase iron protein,protein-coding,-,-,-,-,20171220,-
1235461,25012507,C770_RS23370,C770_RS23370,C770_GR4pC0927,-,-,-,integrase core domain protein,protein-coding,-,-,-,-,20201026,-
1235461,25012508,C770_RS23170,C770_RS23170,C770_GR4pC0878,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012509,C770_RS23700,C770_RS23700,C770_GR4pC1007,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012510,C770_RS23135,C770_RS23135,C770_GR4pC0870,-,-,-,Zn-dependent protease,protein-coding,-,-,-,-,20160827,-
1235461,25012511,C770_RS23520,C770_RS23520,C770_GR4pC0958,-,-,-,multidrug resistance efflux pump,protein-coding,-,-,-,-,20160827,-
1235461,25012512,C770_RS22730,C770_RS22730,-,-,-,-,transcriptional regulator,pseudo,-,-,-,-,20150714,-
1235461,25012513,C770_RS21900,C770_RS21900,C770_GR4pC0606,-,-,-,plasmid stabilization protein,protein-coding,-,-,-,-,20150715,-
1235461,25012514,C770_RS25020,C770_RS25020,C770_GR4pC1309,-,-,-,glutamate dehydrogenase,protein-coding,-,-,-,-,20150714,-
1235461,25012515,C770_RS23080,C770_RS23080,C770_GR4pC0859,-,-,-,acyl-CoA synthetase (NDP forming),protein-coding,-,-,-,-,20160827,-
1235461,25012516,C770_RS19925,C770_RS19925,-,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25012517,C770_RS21340,C770_RS21340,C770_GR4pC0492,-,-,-,"pilus assembly protein, chaperone PapD",protein-coding,-,-,-,-,20210212,-
1235461,25012518,C770_RS21695,C770_RS21695,C770_GR4pC0565,-,-,-,isoquinoline 1-oxidoreductase,protein-coding,-,-,-,-,20150714,-
1235461,25012519,C770_RS20030,C770_RS20030,C770_GR4pC0211,-,-,-,nucleoside-diphosphate-sugar epimerase,protein-coding,-,-,-,-,20160827,-
1235461,25012520,C770_RS19955,C770_RS19955,-,-,-,-,DNA repair protein,pseudo,-,-,-,-,20150714,-
1235461,25012521,C770_RS21915,C770_RS21915,C770_GR4pC0609,-,-,-,enoyl-CoA hydratase,protein-coding,-,-,-,-,20171220,-
1235461,25012522,C770_RS22925,C770_RS22925,C770_GR4pC0827,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20201026,-
1235461,25012523,C770_RS20580,C770_RS20580,-,-,-,-,membrane protein,pseudo,-,-,-,-,20150714,-
1235461,25012524,C770_RS21235,C770_RS21235,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012525,C770_RS25085,C770_RS25085,C770_GR4pC1324,-,-,-,sensor histidine kinase,protein-coding,-,-,-,-,20171117,-
1235461,25012526,C770_RS20380,C770_RS20380,C770_GR4pC0290,-,-,-,LuxR family transcriptional regulator,protein-coding,-,-,-,-,20150714,-
1235461,25012527,C770_RS23685,C770_RS23685,C770_GR4pC1004,-,-,-,N-acetylglucosaminyltransferase,protein-coding,-,-,-,-,20170908,-
1235461,25012528,C770_RS20000,C770_RS20000,C770_GR4pC0206,-,-,-,MBL fold metallo-hydrolase,protein-coding,-,-,-,-,20150714,-
1235461,25012529,C770_RS21215,C770_RS21215,C770_GR4pC0464,-,-,-,Arylsulfatase A-related enzyme,protein-coding,-,-,-,-,20160827,-
1235461,25012530,gabD,C770_RS23870,C770_GR4pC1051,-,-,-,succinate-semialdehyde dehydrogenase,protein-coding,-,-,-,-,20171220,-
1235461,25012531,C770_RS22155,C770_RS22155,C770_GR4pC0658,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171117,-
1235461,25012532,C770_RS25685,C770_RS25685,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
1235461,25012533,C770_RS21710,C770_RS21710,-,-,-,-,MFS transporter,protein-coding,-,-,-,-,20210424,-
1235461,25012534,C770_RS22815,C770_RS22815,C770_GR4pC0803,-,-,-,transposase,protein-coding,-,-,-,-,20150714,-
1235461,25012535,C770_RS22715,C770_RS22715,C770_GR4pC0781,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25012536,C770_RS20285,C770_RS20285,C770_GR4pC0273,-,-,-,Arabinose efflux permease,protein-coding,-,-,-,-,20150715,-
